iterations,a1,a2,seg,domain,max_alg, min_alg, num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games,max_time,min_time,score,unknown
100000,MC,DP,16,0,UCT,UCT,100,38,0,0.870968,0.129032,54,8,0.557009,0.530454,-0.000000
100000,MC,DP,1,0,UCT,UCT,100,60,0,0.625000,0.375000,25,15,0.635531,0.695112,-0.000000
100000,MC,DP,24,0,UCT,UCT,100,38,0,0.903226,0.096774,56,6,0.615550,0.600875,-0.000000
100000,MC,DP,4,0,UCT,UCT,100,58,0,0.571429,0.428571,24,18,0.648678,0.672447,-0.000000
100000,MC,DP,8,0,UCT,UCT,100,40,0,0.766667,0.233333,46,14,0.659511,0.638537,-0.000000
100000,CDP,MC,16,0,UCT,UCT,100,57,0,0.558140,0.441860,24,19,1.117133,0.935235,-0.000000
100000,CDP,MC,1,0,UCT,UCT,100,56,0,0.431818,0.568182,19,25,0.763672,0.644544,-0.000000
100000,CDP,MC,24,0,UCT,UCT,100,52,0,0.562500,0.437500,27,21,0.705576,0.603306,-0.000000
100000,CDP,MC,4,0,UCT,UCT,100,59,0,0.512195,0.487805,21,20,0.765873,0.644789,-0.000000
100000,CDP,MC,8,0,UCT,UCT,100,62,0,0.368421,0.631579,14,24,0.771623,0.647741,-0.000000
100000,CDP,DP,16,0,UCT,UCT,100,46,0,0.833333,0.166667,45,9,0.665553,0.542329,-0.000000
100000,CDP,DP,1,0,UCT,UCT,100,71,0,0.689655,0.310345,20,9,0.764389,0.689462,-0.000000
100000,CDP,DP,24,0,UCT,UCT,100,47,0,0.886792,0.113208,47,6,0.708707,0.594823,-0.000000
100000,CDP,DP,4,0,UCT,UCT,100,60,0,0.550000,0.450000,22,18,0.777386,0.673982,-0.000000
100000,CDP,DP,8,0,UCT,UCT,100,45,0,0.836364,0.163636,46,9,0.787042,0.651168,-0.000000
100000,Trails,MC,16,0,UCT,UCT,100,50,0,0.360000,0.640000,18,32,0.571103,0.546161,-0.000000
100000,Trails,MC,1,0,UCT,UCT,100,54,0,0.478261,0.521739,22,24,0.720078,0.628259,-0.000000
100000,Trails,MC,24,0,UCT,UCT,100,41,0,0.203390,0.796610,12,47,0.620628,0.613602,-0.000000
100000,Trails,MC,4,0,UCT,UCT,100,58,0,0.357143,0.642857,15,27,0.726724,0.647055,-0.000000
100000,Trails,MC,8,0,UCT,UCT,100,61,0,0.461538,0.538462,18,21,0.718372,0.650856,-0.000000
100000,Trails,DP,16,0,UCT,UCT,100,39,0,0.803279,0.196721,49,12,0.602411,0.534124,-0.000000
100000,Trails,DP,1,0,UCT,UCT,100,63,0,0.513514,0.486486,19,18,0.732500,0.689335,-0.000000
100000,Trails,DP,24,0,UCT,UCT,100,37,0,0.587302,0.412698,37,26,0.643534,0.605538,-0.000000
100000,Trails,DP,4,0,UCT,UCT,100,61,0,0.538462,0.461538,21,18,0.726925,0.660006,-0.000000
100000,Trails,DP,8,0,UCT,UCT,100,44,0,0.714286,0.285714,40,16,0.718967,0.621645,-0.000000
10000,MC,DP,16,0,UCT,UCT,100,36,0,0.921875,0.078125,59,5,0.045870,0.045986,-0.000000
10000,MC,DP,1,0,UCT,UCT,100,53,0,0.531915,0.468085,25,22,0.054677,0.060026,-0.000000
10000,MC,DP,24,0,UCT,UCT,100,45,0,0.872727,0.127273,48,7,0.050924,0.050895,-0.000000
10000,MC,DP,4,0,UCT,UCT,100,45,0,0.600000,0.400000,33,22,0.053144,0.056177,-0.000000
10000,MC,DP,8,0,UCT,UCT,100,38,0,0.790323,0.209677,49,13,0.053818,0.054132,-0.000000
10000,CDP,MC,16,0,UCT,UCT,100,57,0,0.511628,0.488372,22,21,0.086942,0.077217,-0.000000
10000,CDP,MC,1,0,UCT,UCT,100,60,0,0.475000,0.525000,19,21,0.061833,0.053585,-0.000000
10000,CDP,MC,24,0,UCT,UCT,100,65,0,0.685714,0.314286,24,11,0.048883,0.043267,-0.000000
10000,CDP,MC,4,0,UCT,UCT,100,61,0,0.589744,0.410256,23,16,0.060155,0.052818,-0.000000
10000,CDP,MC,8,0,UCT,UCT,100,54,0,0.521739,0.478261,24,22,0.060319,0.052156,-0.000000
10000,CDP,DP,16,0,UCT,UCT,100,36,0,0.921875,0.078125,59,5,0.052433,0.045383,-0.000000
10000,CDP,DP,1,0,UCT,UCT,100,54,0,0.413043,0.586957,19,27,0.060491,0.058705,-0.000000
10000,CDP,DP,24,0,UCT,UCT,100,38,0,0.967742,0.032258,60,2,0.050385,0.044517,-0.000000
10000,CDP,DP,4,0,UCT,UCT,100,44,0,0.678571,0.321429,38,18,0.061653,0.057199,-0.000000
10000,CDP,DP,8,0,UCT,UCT,100,57,0,0.930233,0.069767,40,3,0.062238,0.054614,-0.000000
10000,Trails,MC,16,0,UCT,UCT,100,26,0,0.040541,0.959459,3,71,0.081414,0.949270,-0.000000
10000,Trails,MC,1,0,UCT,UCT,100,46,0,0.222222,0.777778,12,42,0.062645,0.658080,-0.000000
10000,Trails,MC,24,0,UCT,UCT,100,29,0,0.070423,0.929577,5,66,0.053548,0.618631,-0.000000
10000,Trails,MC,4,0,UCT,UCT,100,54,0,0.413043,0.586957,19,27,0.062212,0.658327,-0.000000
10000,Trails,MC,8,0,UCT,UCT,100,39,0,0.262295,0.737705,16,45,0.060380,0.647882,-0.000000
10000,Trails,DP,16,0,UCT,UCT,100,37,0,0.825397,0.174603,52,11,0.049985,0.045452,-0.000000
10000,Trails,DP,1,0,UCT,UCT,100,48,0,0.423077,0.576923,22,30,0.061094,0.057313,-0.000000
10000,Trails,DP,24,0,UCT,UCT,100,38,0,0.661290,0.338710,41,21,0.054344,0.050555,-0.000000
10000,Trails,DP,4,0,UCT,UCT,100,41,0,0.694915,0.305085,41,18,0.061635,0.056047,-0.000000
10000,Trails,DP,8,0,UCT,UCT,100,44,0,0.750000,0.250000,42,14,0.060664,0.054774,-0.000000
1000,MC,DP,16,0,UCT,UCT,100,29,0,0.802817,0.197183,57,14,0.003799,0.003881,-0.000000
1000,MC,DP,1,0,UCT,UCT,100,41,0,0.576271,0.423729,34,25,0.004350,0.004746,-0.000000
1000,MC,DP,24,0,UCT,UCT,100,41,0,0.830508,0.169492,49,10,0.004303,0.004395,-0.000000
1000,MC,DP,4,0,UCT,UCT,100,36,0,0.671875,0.328125,43,21,0.004424,0.004720,-0.000000
1000,MC,DP,8,0,UCT,UCT,100,31,0,0.768116,0.231884,53,16,0.004453,0.004605,-0.000000
1000,CDP,MC,16,0,UCT,UCT,100,47,0,0.566038,0.433962,30,23,0.006761,0.006212,-0.000000
1000,CDP,MC,1,0,UCT,UCT,100,53,0,0.531915,0.468085,25,22,0.004710,0.004421,-0.000000
1000,CDP,MC,24,0,UCT,UCT,100,41,0,0.627119,0.372881,37,22,0.003918,0.003663,-0.000000
1000,CDP,MC,4,0,UCT,UCT,100,49,0,0.450980,0.549020,23,28,0.004596,0.004283,-0.000000
1000,CDP,MC,8,0,UCT,UCT,100,41,0,0.559322,0.440678,33,26,0.004621,0.004326,-0.000000
1000,CDP,DP,16,0,UCT,UCT,100,28,0,0.902778,0.097222,65,7,0.004135,0.003878,-0.000000
1000,CDP,DP,1,0,UCT,UCT,100,39,0,0.721311,0.278689,44,17,0.004709,0.004782,-0.000000
1000,CDP,DP,24,0,UCT,UCT,100,47,0,0.792453,0.207547,42,11,0.004029,0.003822,-0.000000
1000,CDP,DP,4,0,UCT,UCT,100,45,0,0.690909,0.309091,38,17,0.004776,0.004725,-0.000000
1000,CDP,DP,8,0,UCT,UCT,100,34,0,0.833333,0.166667,55,11,0.004800,0.004664,-0.000000
1000,Trails,MC,16,0,UCT,UCT,100,38,0,0.161290,0.838710,10,52,0.006739,0.006278,-0.000000
1000,Trails,MC,1,0,UCT,UCT,100,38,0,0.645161,0.354839,40,22,0.005046,0.004421,-0.000000
1000,Trails,MC,24,0,UCT,UCT,100,40,0,0.300000,0.700000,18,42,0.004451,0.004251,-0.000000
1000,Trails,MC,4,0,UCT,UCT,100,49,0,0.490196,0.509804,25,26,0.004925,0.004418,-0.000000
1000,Trails,MC,8,0,UCT,UCT,100,50,0,0.460000,0.540000,23,27,0.004850,0.004394,-0.000000
1000,Trails,DP,16,0,UCT,UCT,100,38,0,0.629032,0.370968,39,23,0.004157,0.003942,-0.000000
1000,Trails,DP,1,0,UCT,UCT,100,51,0,0.469388,0.530612,23,26,0.004911,0.004750,-0.000000
1000,Trails,DP,24,0,UCT,UCT,100,45,0,0.545455,0.454545,30,25,0.004581,0.004384,-0.000000
1000,Trails,DP,4,0,UCT,UCT,100,48,0,0.615385,0.384615,32,20,0.004996,0.004679,-0.000000
1000,Trails,DP,8,0,UCT,UCT,100,43,0,0.771930,0.228070,44,13,0.004928,0.004582,-0.000000
25000,MC,DP,16,0,UCT,UCT,100,31,0,0.898551,0.101449,62,7,0.126629,0.121251,-0.000000
25000,MC,DP,1,0,UCT,UCT,100,47,0,0.509434,0.490566,27,26,0.144017,0.157232,-0.000000
25000,MC,DP,24,0,UCT,UCT,100,35,0,0.892308,0.107692,58,7,0.138711,0.134126,-0.000000
25000,MC,DP,4,0,UCT,UCT,100,53,0,0.680851,0.319149,32,15,0.145807,0.151943,-0.000000
25000,MC,DP,8,0,UCT,UCT,100,56,0,0.704545,0.295455,31,13,0.147144,0.145564,-0.000000
25000,CDP,MC,16,0,UCT,UCT,100,53,0,0.531915,0.468085,25,22,0.241978,0.209377,-0.000000
25000,CDP,MC,1,0,UCT,UCT,100,59,0,0.634146,0.365854,26,15,0.165542,0.142293,-0.000000
25000,CDP,MC,24,0,UCT,UCT,100,52,0,0.729167,0.270833,35,13,0.157327,0.134542,-0.000000
25000,CDP,MC,4,0,UCT,UCT,100,59,0,0.512195,0.487805,21,20,0.164178,0.141310,-0.000000
25000,CDP,MC,8,0,UCT,UCT,100,56,0,0.500000,0.500000,22,22,0.165811,0.141313,-0.000000
25000,CDP,DP,16,0,UCT,UCT,100,39,0,0.836066,0.163934,51,10,0.142019,0.121365,-0.000000
25000,CDP,DP,1,0,UCT,UCT,100,60,0,0.575000,0.425000,23,17,0.165742,0.156910,-0.000000
25000,CDP,DP,24,0,UCT,UCT,100,33,0,0.820895,0.179104,55,12,0.161540,0.135154,-0.000000
25000,CDP,DP,4,0,UCT,UCT,100,53,0,0.638298,0.361702,30,17,0.167567,0.152373,-0.000000
25000,CDP,DP,8,0,UCT,UCT,100,48,0,0.692308,0.307692,36,16,0.168604,0.144956,-0.000000
25000,Trails,MC,16,0,UCT,UCT,100,48,0,0.326923,0.673077,17,35,0.220235,0.209783,-0.000000
25000,Trails,MC,1,0,UCT,UCT,100,55,0,0.488889,0.511111,22,23,0.164575,0.142351,-0.000000
25000,Trails,MC,24,0,UCT,UCT,100,39,0,0.327869,0.672131,20,41,0.140949,0.135642,-0.000000
25000,Trails,MC,4,0,UCT,UCT,100,54,0,0.434783,0.565217,20,26,0.165975,0.142424,-0.000000
25000,Trails,MC,8,0,UCT,UCT,100,50,0,0.380000,0.620000,19,31,0.157783,0.142093,-0.000000
25000,Trails,DP,16,0,UCT,UCT,100,38,0,0.822581,0.177419,51,11,0.134430,0.121672,-0.000000
25000,Trails,DP,1,0,UCT,UCT,100,53,0,0.446809,0.553191,21,26,0.353589,0.335940,-0.000000
25000,Trails,DP,24,0,UCT,UCT,100,46,0,0.574074,0.425926,31,23,0.144749,0.135456,-0.000000
25000,Trails,DP,4,0,UCT,UCT,100,53,0,0.489362,0.510638,23,24,0.166812,0.149770,-0.000000
25000,Trails,DP,8,0,UCT,UCT,100,48,0,0.807692,0.192308,42,10,0.163299,0.145071,-0.000000
50000,MC,DP,16,0,UCT,UCT,100,42,0,0.896552,0.103448,52,6,0.264355,0.256740,-0.000000
50000,MC,DP,1,0,UCT,UCT,100,50,0,0.480000,0.520000,24,26,0.305482,0.333059,-0.000000
50000,MC,DP,24,0,UCT,UCT,100,42,0,0.879310,0.120690,51,7,0.296845,0.284402,-0.000000
50000,MC,DP,4,0,UCT,UCT,100,56,0,0.522727,0.477273,23,21,0.313082,0.327264,-0.000000
50000,MC,DP,8,0,UCT,UCT,100,42,0,0.827586,0.172414,48,10,0.464812,0.455354,-0.000000
50000,CDP,MC,16,0,UCT,UCT,100,54,0,0.630435,0.369565,29,17,0.529493,0.448477,-0.000000
50000,CDP,MC,1,0,UCT,UCT,100,58,0,0.428571,0.571429,18,24,0.365443,0.310666,-0.000000
50000,CDP,MC,24,0,UCT,UCT,100,62,0,0.710526,0.289474,27,11,0.347335,0.297428,-0.000000
50000,CDP,MC,4,0,UCT,UCT,100,59,0,0.585366,0.414634,24,17,0.369952,0.310043,-0.000000
50000,CDP,MC,8,0,UCT,UCT,100,61,0,0.564103,0.435897,22,17,0.357874,0.300400,-0.000000
50000,CDP,DP,16,0,UCT,UCT,100,39,0,0.885246,0.114754,54,7,0.312803,0.254816,-0.000000
50000,CDP,DP,1,0,UCT,UCT,100,64,0,0.444444,0.555556,16,20,0.355191,0.330903,-0.000000
50000,CDP,DP,24,0,UCT,UCT,100,44,0,0.928571,0.071429,52,4,0.343283,0.287283,-0.000000
50000,CDP,DP,4,0,UCT,UCT,100,53,0,0.595745,0.404255,28,19,0.377439,0.326862,-0.000000
50000,CDP,DP,8,0,UCT,UCT,100,58,0,0.738095,0.261905,31,11,0.375391,0.311605,-0.000000
50000,Trails,MC,16,0,UCT,UCT,100,54,0,0.391304,0.608696,18,28,0.472840,0.446327,-0.000000
50000,Trails,MC,1,0,UCT,UCT,100,58,0,0.642857,0.357143,27,15,0.344056,0.300979,-0.000000
50000,Trails,MC,24,0,UCT,UCT,100,47,0,0.150943,0.849057,8,45,0.294919,0.296676,-0.000000
50000,Trails,MC,4,0,UCT,UCT,100,59,0,0.536585,0.463415,22,19,0.882138,0.790962,-0.000000
50000,Trails,MC,8,0,UCT,UCT,100,42,0,0.448276,0.551724,26,32,0.343867,0.307237,-0.000000
50000,Trails,DP,16,0,UCT,UCT,100,44,0,0.821429,0.178571,46,10,0.287689,0.256647,-0.000000
50000,Trails,DP,1,0,UCT,UCT,100,57,0,0.465116,0.534884,20,23,0.346221,0.326042,-0.000000
50000,Trails,DP,24,0,UCT,UCT,100,50,0,0.600000,0.400000,30,20,0.262565,0.251081,-0.000000
50000,Trails,DP,4,0,UCT,UCT,100,63,0,0.567568,0.432432,21,16,0.357059,0.326857,-0.000000
50000,Trails,DP,8,0,UCT,UCT,100,50,0,0.680000,0.320000,34,16,0.347524,0.302602,-0.000000
75000,MC,DP,16,0,UCT,UCT,100,35,0,0.907692,0.092308,59,6,0.418123,0.390715,-0.000000
75000,MC,DP,1,0,UCT,UCT,100,57,0,0.651163,0.348837,28,15,0.469646,0.506048,-0.000000
75000,MC,DP,24,0,UCT,UCT,100,46,0,0.851852,0.148148,46,8,0.447838,0.435189,-0.000000
75000,MC,DP,4,0,UCT,UCT,100,50,0,0.580000,0.420000,29,21,0.486008,0.497055,-0.000000
75000,MC,DP,8,0,UCT,UCT,100,46,0,0.796296,0.203704,43,11,0.738077,0.716748,-0.000000
75000,CDP,MC,16,0,UCT,UCT,100,58,0,0.380952,0.619048,16,26,0.811504,0.688774,-0.000000
75000,CDP,MC,1,0,UCT,UCT,100,53,0,0.468085,0.531915,22,25,0.563176,0.478050,-0.000000
75000,CDP,MC,24,0,UCT,UCT,100,57,0,0.697674,0.302326,30,13,0.527157,0.447775,-0.000000
75000,CDP,MC,4,0,UCT,UCT,100,60,0,0.375000,0.625000,15,25,6.914491,5.713826,-0.000000
75000,CDP,MC,8,0,UCT,UCT,100,58,0,0.476190,0.523810,20,22,0.560464,0.473713,-0.000000
75000,CDP,DP,16,0,UCT,UCT,100,37,0,0.777778,0.222222,49,14,0.481030,0.390093,-0.000000
75000,CDP,DP,1,0,UCT,UCT,100,63,0,0.540541,0.459459,20,17,0.565554,0.513339,-0.000000
75000,CDP,DP,24,0,UCT,UCT,100,40,0,0.850000,0.150000,51,9,0.535668,0.442988,-0.000000
75000,CDP,DP,4,0,UCT,UCT,100,55,0,0.577778,0.422222,26,19,0.584320,0.504889,-0.000000
75000,CDP,DP,8,0,UCT,UCT,100,46,0,0.722222,0.277778,39,15,0.596650,0.486962,-0.000000
75000,Trails,MC,16,0,UCT,UCT,100,43,0,0.333333,0.666667,19,38,0.731247,0.686191,-0.000000
75000,Trails,MC,1,0,UCT,UCT,100,48,0,0.384615,0.615385,20,32,0.541366,0.466212,-0.000000
75000,Trails,MC,24,0,UCT,UCT,100,39,0,0.262295,0.737705,16,45,0.456206,0.447936,-0.000000
75000,Trails,MC,4,0,UCT,UCT,100,52,0,0.416667,0.583333,20,28,0.536455,0.476729,-0.000000
75000,Trails,MC,8,0,UCT,UCT,100,46,0,0.333333,0.666667,18,36,0.526839,0.474015,-0.000000
75000,Trails,DP,16,0,UCT,UCT,100,35,0,0.876923,0.123077,57,8,0.440240,0.390203,-0.000000
75000,Trails,DP,1,0,UCT,UCT,100,60,0,0.425000,0.575000,17,23,0.537410,0.501179,-0.000000
75000,Trails,DP,24,0,UCT,UCT,100,44,0,0.464286,0.535714,26,30,0.467727,0.442880,-0.000000
75000,Trails,DP,4,0,UCT,UCT,100,51,0,0.612245,0.387755,30,19,0.550314,0.493431,-0.000000
75000,Trails,DP,8,0,UCT,UCT,100,52,0,0.729167,0.270833,35,13,0.540293,0.473340,-0.000000
